user,location,text
MiltonQuinonesC,"Medellín, Colombia","@QuinteroCalle representa la democracia en Medellín, el pueblo lo eligió y el pueblo lo seguirá  defendiendo.… https://t.co/1L8Yjm4WrM"
SamuelWrong2,Colombia,@petrogustavo @CIDH Oiga pero que dolor de culo el que tiene usted con la sanción de @QuinteroCalle. Despejó cualqu… https://t.co/tSZzf3kRVS
PalmaCentauro,desconocida,@petrogustavo @CIDH Habló..trinó el de los pactos oscuros. https://t.co/j3z9Bxb6ob
TITAINES,,"@QuinteroCalle No llore, ya tiene listas las maletas para ir a llorar y hacer berrinche en la corrupta @CIDH, va con porra?"
identidadnelson,Bogotá,"@petrogustavo @CIDH Que va, dos populistas creando confusion, que cree  que están por encima de la Ley y que pueden… https://t.co/BIgYsHWqHj"
Joseore42534925,Santiago,"Pasa en Chile bajo gobierno de @gabrielboric y su ministra interior.
BRUTALIDAD  @izkia 
@NYC_prensa @nytimeses… https://t.co/WYiTwUdW3A"
PUBLICITARIO52,"Chía, Colombia","Los conceptos y medidas de la CIDH en el caso del alcalde Quintero, son acciones q peligrosamente se entrometen en… https://t.co/4s8JvIl8G4"
FabinPardo10,,@petrogustavo @CIDH Y al presidente cuándo lo va a suspender la procuraduría?
alejovr90,,"@danielduquev @QuinteroCalle La sentencia de la CIDH habla de destitución inmediata, en ese caso se podría acudir a… https://t.co/980R9NFE5f"
JessFajardoP2,,@petrogustavo @CIDH Que golpe de estado ni que nada por que no hablas cuando te apoya con recursos de la alcaldía d… https://t.co/8jvE6WVykE
doris74639314,"Bogotá, D.C., Colombia",@tian_barrientos @petrogustavo @CIDH Echó fue reversa. Ay Pinturita.
jaradusa,"Barrancabermeja, Colombia",@SdrodriguezT @petrogustavo @CIDH Bobo h p t a.
Pattybnn,,@VivianaVeloz18 @gobertsachila @MinInteriorEc @SNAI_Ec @DDHH_Ec @ONU_es @BancadaUNESec @jotalloretv… https://t.co/zhiSJj4Iuo
JK_75,"Bogota, Colombia","@petrogustavo @CIDH De la suspensión del alcalde de Ibagué también opina lo mismo, o ahí si está perfecta la decisión?"
PedroGomezFraud,,@Kiluni1 @Maverick3260 @petrogustavo @CIDH Voten mejor por el corroncho de PETRO. Culo e costeño buena vida mama ro… https://t.co/lORtmh9M0N
SeleneMestra,Colombia -córdoba,"@petrogustavo @CIDH Petro, quien habla y ese hermano que hacia en la picota pues leyendo biblia no creo asi es."
claudias7806,por ahí ,La señora  Cabello debe responder por la responsabilidad del Estado al incumplir las recomendaciones de la @CIDH de… https://t.co/izOT1OGcz6
SantiagoPosadaG,,"@juandabitsudo @petrogustavo @CIDH Claro que sí, cómo no"
hcc932,,@petrogustavo @CIDH No sé cansan de llorar
alarca,,@emiliogp22 @AlexLopezMaya @CIDH @PGN_COL @IvanDuque @GustavoBolivar @FranciaMarquezM @QuinteroCalle @DonIzquierdo_… https://t.co/YClM60dZfq
EspacioOsc,México,@PVacaV desde la @CIDH ve con preocupación las ausencias institucionales de @SEGOB_mx  @CEAVmex y @FGRMexico en un… https://t.co/etFvvMUlKq
AngelicaBohor18,"México, USA, Colombia",@LafaurieCabal Vamos a ver sus caras cuando la CIDH les haga tragarse una a una sus palabras…🐍🐍🐍 https://t.co/XFRIugdePY
CARLOSIGNACIOV1,"Medellín, Colombia",Gustavo Petro convocó a protestas en Medellín por la suspensión de Daniel Quintero https://t.co/ZbZpRShQfn a través… https://t.co/DY3AvFbdfb
PalmaCentauro,desconocida,@piedadcordoba @CIDH @petrogustavo Siga creyendo hampona...la ley es para respetarla. Punto.
MARNU23,Quito-Ecuador,@petrogustavo @CIDH Eso no es golpe de estado 🤦🏻
alvaropintovi,,"@danielamercadom @petrogustavo @CIDH Si que salgan y destruyan medellin,que no intervenga el Esmad para que no inve… https://t.co/P6ZIAVhW8K"
SerapazMexico,México,En este momento participa Pedro Vaca Relator Especial para la Libertad de Expresión de la @CIDH https://t.co/V0bwoZ8UNv
BeatrizRinconLa,,"@petrogustavo @CIDH Si claro golpe de Estado porque se trata de su compinche, a ver que han dicho en el pacto histó… https://t.co/zp8GTb6AtA"
Patetin3,,@QuinteroCalle Sigue jodiendo y terminaras preso. No hay CIDH que te salve. En el caso petro el sslvavida lo tiró s… https://t.co/qwmfFBIpSd
Edson_Arias77,,"@Moiso_Ruiz @SoyDefensor_ @RubenDAcostaO Decisión de la Procuraduría contraría sentencia de CIDH

La flagrante burl… https://t.co/0pXHZcuKqU"
paulatoro7,Colombia,"@jsanin Y esa condena al Estado Colombiano de la CIDH por la demanda de Petro quién cree que la pago? 
Pues todos n… https://t.co/mi23ri6fOM"
jeferbu,Colombia,"@DanielA49214269 @RepublicaNow @IWantToRock_lml Y si al presidente, elegido por voto popular, tambien lo sancionan… https://t.co/pxXRewX4F2"
Juansevelez11,,"@jhenao0123 @ANDRESinu2008 @sergio_fajardo @PGN_COL Emm primero, no soy petrista, segundo hablo desde el derecho, t… https://t.co/zQQNXnWTEl"
juandabitsudo,"Bogota, COlombia",@SantiagoPosadaG @petrogustavo @CIDH Bobo útil y al fin y al cabo 🤦🏻‍♂️🙄🙄
GUILLER38482586,,@petrogustavo @CIDH Buen día. Por favor me confirma señor Petro si actualmente es senador?
LuisCGiraldo,• 🇨🇴 𝐶𝑎𝑙𝑖 ,¿Los expertos en derecho Internacional será qué si leyeron la sentencia de la @CIDH o solo la parte que creen que l… https://t.co/QPmaqY5AW6
alprisu,"Bogota, Col","@petrogustavo @CIDH a ver guevon nadie lo esta sacando a pinturita, lo estan suspendiendo por 3 meses, ahi su @cidh no puede hacer nada"
lftamayo55,"Bogotá, D.C., Colombia",@petrogustavo @CIDH EXTREMA DERECHA HACIENDO POLÍTICA A TRAVÉS D PROCURADURA MARGARITA CABELLO PARA DESCONOCER FALL… https://t.co/qMFWZkifhp
eufrasio999,"Cali, Colombia",@TodosXMedellin @QuinteroCalle Procuradora viola la sentencia de la CIDH. Ese es el punto. Lo demás es carreta insulsa
Clavigom,,@petrogustavo @CIDH No entiendo el término “ golpe de Estado” a un alcalde que ni siquiera es la capital de Colombi… https://t.co/st58Z5gK6V
AccesoaJusticia,"Caracas, Venezuela",#ContraLasONG  La AN electa en 2020 vuelve poner en su objetivo a las organizaciones de la sociedad civil al desemp… https://t.co/V7gpvdjPQO
Entrelineas2022,,@PizarroMariaJo @CIDH Usted y su odio no entienden nada.
SaintKrieguer,"Vancouver, British Columbia","@petrogustavo @CIDH Petroñeros creen que pueden hacer lo que se les de la Gana, ojala haya un Gbno militar para hac… https://t.co/tBbYJLR1ed"
oscart0112oscar,,@petrogustavo @CIDH Lo dice un guerrillero asesino de mierda
RELE_CIDH,,"#Perú 🇵🇪 La @RELE_CIDH anuncia su primera visita oficial, agradece a la sociedad civil por solicitarla y al Estado… https://t.co/ga8KkBPd3a"
gar30377938,,@armandoneira @CIDH @ELTIEMPO Larratas.  Encontradas
winfedez,Cali Colombia,@petrogustavo @CIDH Y en Ibagué como se llama?
GinaRiveraL, Ecuador,Todos los cómplices y encubridores serán juzgados por crímenes de Lesa humanidad ...bus en Washington recorre las c… https://t.co/tCZUlvcl9p
bettyastudillo,Igual que el pensamiento... ,@RELE_CIDH @ONUMujeres @article19mex @UEenMexico @RSF_ES el pasquín de @JesusRCuevas @GobiernoMX criminaliza a las… https://t.co/vlJuezwS8Q
alejogerentepub,Bogota Colombia ,@FelipeZrojas @piedadcordoba @CIDH @petrogustavo Jajajajaja lastima que la falta de argumentos termina con faltas d… https://t.co/QyMnaXA2fB
Camilo28921304,,@CIDH @IvanDuque @COMANDANTE_EJC esto es justo lo que hacen todos los dias #GolpeDeEstado https://t.co/1RS47EXhv6
Rafaelnavarro0G,Anzoategui Venezuela,"@petrogustavo @CIDH Y lo mismo vale para las demás generaciones! Solo a las degeneradas no les importa, son parte y… https://t.co/ePckw4s4kM"
BacaBacobaco,"Cartagena, Colombia","@ClaudiaLopez Suerte con la CIDH, ellos no son las Cosntitución Colombiana, que dejen su intromisión en asuntos internos."
jkaskando,,@petrogustavo @CIDH Su bebé de dictador no puede pasar por encima de la voluntad del pueblo y la revocatoria es del… https://t.co/WCPA0k2EJ4
alejogerentepub,Bogota Colombia ,"@FelipeZrojas @piedadcordoba @CIDH @petrogustavo La ley petro deberías leer sobre eso, y el bloque después de lo ac… https://t.co/oQB5jit3Y2"
AbelDelahoz5,,@hugouribev @petrogustavo @CIDH @PGN_COL Y A ESTO COMO LO PDEMOS LLAR DOÑA COSA MARGARITA CABELLO DOS SENADORES ACT… https://t.co/HNCi4OqpLi
din_mon,,@piedadcordoba @CIDH @petrogustavo y a usted ya la investigaron bien? para cuándo? @FiscaliaCol @PGN_COL @CorteSupremaJ
Elegantiaiuris,,"Según la CIDH y la convención, solo un juez penal puede limitar derechos políticos de este tipo de funcionarios, de… https://t.co/5c7gpBPLta"
Elegantiaiuris,,La suspensión a @QuinteroCalle y @AndresHurtadoL contradice el bloque de constitucionalidad. La CIDH en caso Petro… https://t.co/O3uuJBljfj
jmanuelgr60,,@petrogustavo @RobertoMTico @CIDH La señora d CABELLO BLANCO solo cumple órdenes del UBERRIMO. https://t.co/TAoF9IZjyF
Hugoale81389761,,"@PizarroMariaJo @petrogustavo @CIDH @QuinteroCalle Ustedes violadores de leyes, que creen que para ustedes no aplic… https://t.co/YwSlLqjXoL"
AweRajul,Colombia,"@piedadcordoba @CIDH @petrogustavo silencio Teodora, ya llegara su turno de vestirse de naranja...."
YeiAlvaro,Barranquilla -Col-,"@petrogustavo @CIDH ¿Y desde cuando D Quintero es presidente para decir ""golpe de Estado""..? 

Ustedes se creen presidentes 🤷🏻‍♂️😂😂"
Hanzqr,Ciudad de Guatemala,@Primatedude Expresaban que por la Soberanía y ahora que la CIDH pide que Zury participe ahí sino dicen nada de la… https://t.co/WfbYrE3kuU
ElChontadijo,"Los Angeles, CA",@LourdesPaucar_ @congresoperu @kellyportalati2 @IPYS @ConsejodePrensa @CIDH @TC_Peru Lamento decepcionarlos pero el… https://t.co/PJ5947ZioL
JaimitoWrighton,,@petrogustavo @CIDH un terrorista hablando de golpe de estado?
OdilmaCaicedo1,,@petrogustavo @CIDH Se nota q sabes que es un golpe de Estado! BRUTO 😂😂
Alfonso67766030,,"@petrogustavo @CIDH Pais!! 
Se imaginan este HIJUEPUTA TERRORISTA ""Alias Cacas"" @petrogustavo de PRESIDENTE.? El HP… https://t.co/bhKZ4XALf7"
FelipeZrojas,"Bogotá, D.C., Colombia",@alejogerentepub @piedadcordoba @CIDH @petrogustavo Solo estoy preguntando por qué según usted el bloque de constit… https://t.co/uRNnwmq8eL
diegoval224,"Cali, Colombia",@petrogustavo @CIDH Los fallos a favor de ustedes son legales pero los que son en contra son golpe de estado
MiOpini49913619,,"@MariaFdaCabal La extrema derecha se empecina en violar la constitución y las leyes, se hacen los de la vista gorda… https://t.co/cuW1XWgyVr"
yolanda30011,"Medellín, Antioquia","@petrogustavo @CIDH Claro, como no pudieron revocarlo entonces tome, suspendido."
OConchaa,"Cali, Colombia",Mucho mamerto hablando de la CIDH caso Quintero Calle ….
MariaR_eyes,"Austin, TX",@PizarroMariaJo @petrogustavo @CIDH @QuinteroCalle Es un golpe de estado Is in gilpi di istidi. Claro cuando es con… https://t.co/qF5M33jhtC
tablitis,🇨🇦-🇨🇱,@cnashr @CIDH @ONU_derechos No Me parece bien GESTO de NINGUN TIPO fuera de Un Recinto de Salud‼️NO…SEA LO Q SEA‼️… https://t.co/VNPGvgDHpU
carlos__henao,Medellin Antioquia,"Voceros de DDHH, líderes de Organizaciones sociales en Defensa y Promoción de los DDHH nos Unimos en torno a la def… https://t.co/g8dSLrv1in"
alejogerentepub,Bogota Colombia ,"@FelipeZrojas @piedadcordoba @CIDH @petrogustavo Jajajajaja lo que digas, me acuerdo de su voto por la alcaldesa, p… https://t.co/wCxzaKdzCl"
naujoli19,,"@gabrielboric @GiorgioJackson @izkia @camila_vallejo 
SU GOBIERNO COMETIENDO VIOLACION A DDHH‼️
@Carabdechile DISOL… https://t.co/FZsmVtG52C"
Rosinapaternin1,"Sincelejo, Colombia",@HAMTOM71 @petrogustavo @CIDH Refresque su memoria. ¿ Cuantos ex guerriĺleros tiene el CD en sus filas? Por ser Uribistas son santos?
milearizad,,@petrogustavo @CIDH Está en la Ley. Ubíquese! Deje de estar dando lora.
WilopCali007,,@petrogustavo @CIDH Solo conflicto este señor populismo en pasta 🤡
marioneld,Bogotá ,@petrogustavo @CIDH Si defienden el voto popular por q hicieron maniobras de toda clase pará no permitir la revocat… https://t.co/ijk6oguIc0
cafeocake,"Medellín, Antioquia","Chocolate + Arequipe ¿Qué mejor combinación? 😍🤤

Ven a nuestro local y enamórate de esta deliciosa combinación.

¿C… https://t.co/bGldUTgQ8M"
elbalupal,,@petrogustavo @CIDH El mismo G Petro no tiene ni idea cómo funciona el sistema interamericano de derechos humanos y… https://t.co/HgYrPhm7d6
LiliAret,,@Jhonass Y de la CIDH de pasadita.
MiguelLuyo7,,"@Luishid07612826 @Almagro_OEA2015 Mejor que el Perú se salga de la OEA, CIDH y empiece a limpiar la casa."
JAVIERRPARDO,BOGOTA,"@AntonioCR1974 @PaolaGuerreroI_ @PGN_COL @CIDH Eso es muy complejo para ella lo entienda Antonio, el Uribismo no piensa."
Sandraisabel471,Medellín. ,@petrogustavo @CIDH Golpe de estado??? A caso la rata de Medellín es presidente? @petrogustavo y diga entonces en I… https://t.co/TYIGn3Bobm
JoseJorgeMadera,La Nación Sabanera,@Tebyr @mando1894 @rafagaf @PGN_COL @QuinteroCalle @petrogustavo @KevinHartmannC @CIDH @SenadoGovCo @CamaraColombia… https://t.co/LYKRXG9tah
PimientaJuanito,,"#LaEncuestaDice SIEMPRE QUÉ PETRO VA A GANAR, PERO LAS URNAS SIEMPRE DICEN QUÉ PETRO PERDIÓ, ASÍ QUE NO NOS  DESANI… https://t.co/hcifkUJJf2"
Y4N485,Colombia ,"Cuantas veces Duque se ha pronunciado en política y no pasa nada, bueno no me extraña con esa procuradora que es má… https://t.co/9ClIHoHOJR"
juro2806,"Valencia, Venezuela","@Carolapalante @petrogustavo @CIDH no soy petrista, chaviero, madurero o lo que penseis... sólo debo ser objetivo, corazón. buenas tardes..."
Ricard01__,,La gente de derecho cada que confunden la CIDH con la Corte IDH https://t.co/MZQrxqQw2g
cvospinav,"Medellín, Colombia","@SaraMarin96 @ArgiroCasta888 Yo estoy más preparada que ud, sé que vienen tutelas, CIDH, etc, lo que también sé es… https://t.co/dr8n5UplmW"
ingenieroelber,,"@petrogustavo @CIDH Los apoyan cuando les convienen, pero si hacen su labor y los perjudican haciendo cumplir la le… https://t.co/L2eWNkb0Go"
FelipeZrojas,"Bogotá, D.C., Colombia",@alejogerentepub @piedadcordoba @CIDH @petrogustavo Cómo que el bloque de constitucionalidad no opera jajajajajajaj
Juancar30071948,"Valle del Cauca, Colombia",@sergio_fajardo Usted si sabe que dice la CIDH?
amargadojf,,"@petrogustavo @CIDH Gustavo,no se haga coger fastidio."
Patricia26_ord,,@J_Upegui @QuinteroCalle @CIDH Solo piden el “ cambio “ los que quieren comer mier💩 .
dianacastroleon,,"@SantiagoRaichu @anajuegaconnada @carielbautista Es correcto, por eso ya hay demandas de inconstitucionalidad ante… https://t.co/1CvFBjCeFJ"
JuJ982,Guatemala,@periodistan_ @NormaJTorres @CIDH @nayibbukele @usembassyguate que dira la doble moral internacional que atacan a E… https://t.co/CfZa7XBT4H
AntonioCR1974,"Boyacá, Colombia 🇨🇴","@PaolaGuerreroI_ Destituir o suspender de sus funciones a alcaldes no es competencia de la @PGN_COL.

Si es destitu… https://t.co/3z8rriAjI7"
JulioMo59439263,,AQUÍ LE MOSTRAMOS ALA COMUNIDAD INTERNACIONAL Y ALA CIDH LA DICTADURA DEL. URIBISMO https://t.co/R4r3bUc335
pappos007,????,@petrogustavo @CIDH La corte aliada ? De los mismos creadores de  “el CACAS es inocente “
GladiatorCol,El Coliseo Twitereano,@piedadcordoba @CIDH @petrogustavo El PH demuestra que son el cambio hacia las cochinadas más usadas de los que tan… https://t.co/ZiS5FsNH5F
elenamodi,,@petrogustavo @CIDH Y @infopresidencia @IvanDuque será quien nombre el alcalde encargado 💪
SantiagoPosadaG,,"@juandabitsudo @petrogustavo @CIDH Si señor, es como Ud dice"
josegabrielfons,,"@AntonioCR1974 @MAndreaNieto @CIDH Pero ella no lee, ni estudia, ni piensa antes de hablar..."
GladiatorCol,El Coliseo Twitereano,"@piedadcordoba @CIDH @petrogustavo ◦•●◉✿ Aplica igual para el alcalde de ibagué, quien fue suspendido por igual raz… https://t.co/TUzL80HOa5"
AlvaroJavierMF,,Increíble ver como la mentalidad ha cedido ante los entes supranacionales como garantes de justicia y verdad. Me pa… https://t.co/h9E58g21P4
_leobuitrago,"Medellín, Antioquia",@petrogustavo @CIDH Habló el demagogo !
AbelDelahoz5,,@petrogustavo @CIDH Esa es otra prostituta vendida a la oligarquía y a los clanes de la política corrupta una uribe… https://t.co/9xEVK4z7yL
SofiaRavelo8,,@petrogustavo @CIDH Quiero que porfavor me aclare algo no tengo conocimiento soy una ciudadana del común que cargos… https://t.co/Rlj0Qj7HC7
fredynorena1,"Envigado, Colombia",@claudiacarrasq @josemi422 @PGN_COL @QuinteroCalle Enseguida corren los escudero del Pacto Histriónico y Diabólico… https://t.co/DyPnWWWUmm
Magedoca,,"Sorprende que el debido proceso en las actuaciones de los entes de control existen dependiendo de la persona, pasan… https://t.co/t61yeR8iKP"
MarlonT197,,"@PGN_COL Y que pasa con el fallo de la CIDH, en el cual dice que la procuraduria no debe tener competencia para sus… https://t.co/tBdWiiW7sc"
tanialopezriver,,"@QuinteroCalle @LuisAlf82940568 Margarita, no conoce la misionalidad del ente de control, parece, debe leer sobre C… https://t.co/umBdC08Ieu"
JJkordova,"Paisalandia,Territorio Federal","@davidgon0917 Asi se hizo la paz, no nombrandolo caballero, senador, o embajador de buena voluntad de la @CIDH"
elbalupal,,@ClaudiaLopez La CIDH no es la misma Corte IDH. La CIDH emite recomendaciones. La Corte IDH emite sentencias. Léase… https://t.co/illF1C5voy
CGuzman1967,Lima-Perú,Solo falta que la caviarada llame a la CIDH y esta anule la elección de miembros del TC. Estos son capaces de todo.
ReyFilsofo1,Inner Space,@APOLOC8 @petrogustavo @Fernand63106247 @CIDH Vieja corrupta
rakameron,,@fibgar_ @CIDH @ONUHumanRights S O S Colombia ALERTA MUNDIAL. https://t.co/gda1TQMyvb
wvl12,,"@petrogustavo @JairoRicardoOs1 @CIDH Prevaricato por Acción, C P C, ART. 413."
ElNinoTos,"Next page, bitch.","@cpolo68 @SoyDefensor_ La CIDH dijo que esto no va.
Y lo confirmó en el caso Petro."
Guiller67499199,,@petrogustavo @CIDH Los funcionarios tampoco pueden violar la ley
Escritoraa2,"Cali, Colombia",@petrogustavo @CIDH Se inspiró el guerrillero asesino. 🙄
porraspacho,Colombia ,"@JuanPabloCalvas Sancionar si, suspender no, la CIDH por bloque de constitucionalidad debe respetarse."
LuisFer75007121,,"@petrogustavo @CIDH Y QUIEN NOS DEFIENDE DE VOS, HACIENDO ACUERDOS CON NARCOS Y CORRUPTOS"
Red04911880,,@DIAZJUANMAN @petrogustavo @CIDH Si porque duque hace campaña y a él no lo sancionan la corte interamericana de der… https://t.co/Klv0WLUS5z
mr_uribista,,"@WRadioColombia @ingrodolfohdez @QuinteroCalle 🤮Aquí PINTURITA HACIENDO CAMPAÑA POLÍTICA EN FAVOR DE SU MESÍAS EL ""… https://t.co/KkCnv5AMsV"
Rodolfo37306332,,"@petrogustavo @CIDH Cállate malparido, estamos mamaos de tanta difamadera deje de joder"
hrodriguezrodr4,,@petrogustavo @CIDH SE ARMO LA GUERRA HIJUEPUTA ud tanto qle gusta mandar la gente ala calle ahora si hagase respon… https://t.co/1Yz1NZIq96
Sam19590425,,"@piedadcordoba @CIDH @petrogustavo No senadora la Procuradora no esta violando la CDH, el alcalde es esta participa… https://t.co/Ena92ae0rU"
HerjeanGalvis,"Bucaramanga, Colombia",@PizarroMariaJo @CIDH Primero aparecen los votos de doña Alicia antes que actuar en derecho.#YoSoyQuintero
Emilian97938661,,@Fannygonzalezt @petrogustavo @CIDH Y duque y zapateiro y pumarejo y el q ofreció 40mil votos pa fico con eso sí silencio total locos
mjgroldan,Colombia,Una leídita al fallo de la CIDH Petro vs Colombia no le haría daño a nadie.
AdrianGiraldo21,,"@petrogustavo @CIDH Si eres tan justo, por que no tes haz pronunciado por el alcalde de Ibague?
Cacas tu discurso no te lo cree nadie!"
pappos007,????,@sergio_fajardo La CIDH no debería tener inferencia en esos temas del país …
Diujarlo825did2,,@minargroup2020 @QuinteroCalle Corrección si la tiene ¿ entonces de que se encarga la procuraduria? Si no es entonc… https://t.co/rQqdHAHDVQ
Rvelasco1959,"Valle del Cauca, Colombia",@sergio_fajardo Tengo una pregunta seria. Constitucionalmente quién investiga disciplinariamente los alcaldes? L aprocuraduria o CIDH
mr_uribista,,"@CaracolRadio @petrogustavo 💀Aquí PINTURITA HACIENDO CAMPAÑA POLÍTICA EN FAVOR DE SU MESÍAS EL ""CACAS""
Estos son un… https://t.co/JP6ZvO8xZX"
mr_uribista,,"@NoticiasCaracol 💩Aquí PINTURITA HACIENDO CAMPAÑA POLÍTICA EN FAVOR DE SU MESÍAS EL ""CACAS""
Estos son un chiste! Po… https://t.co/EJiUhe1xTj"
mr_uribista,,"@QuinteroCalle ⛔Aquí PINTURITA HACIENDO CAMPAÑA POLÍTICA EN FAVOR DE SU MESÍAS EL ""CACAS""
Estos son un chiste! Pone… https://t.co/VA2NF2pumK"
alejo2000_2000,"Medellín, Colombia, Suramerica",@carlosecaicedo @QuinteroCalle El CIDH debe importar aquí? Pregunto porque en los gobiernos progresistas de la regi… https://t.co/kZV54lVod6
pappos007,????,@petrogustavo @CIDH Ud ya habla igualito a maduro … golpe de estado por todos lados .  Las máscaras se caen solitas . “Camarada del CACAS”
mr_uribista,,"@QuinteroCalle 🚨Aquí PINTURITA HACIENDO CAMPAÑA POLÍTICA EN FAVOR DE SU MESÍAS EL ""CACAS""
Estos son un chiste! Pone… https://t.co/ZUbCL2bDm4"
mr_uribista,,"@vanedelatorre Aquí PINTURITA HACIENDO CAMPAÑA POLÍTICA EN FAVOR DE SU MESÍAS EL ""CACAS""
Estos son un chiste! Ponen… https://t.co/BH9gH5i4gq"
CarlosIvanFran7,,@TimoComunes @CIDH No seas tan hijo de puta. Participó en política.
PedroQuintero09,"Medellin, Colombia","@chilavasq @AlucardKey @petrogustavo @CIDH ...Por otro lado, desde un punto de vista sustancial, tengo razones para… https://t.co/Zx3t4pPdTZ"
machisbu,,@petrogustavo @CIDH Ojalá no lo tengamos que ver en la presidencia para saber lo que sería una verdadera tiranía. E… https://t.co/7PpaO8yqYm
louis30274036,,@Kharly2012 @ferpazp @J_Upegui @QuinteroCalle @CIDH Y q ignorancia q no se da cuenta q los mayores narcos y asesino… https://t.co/PadagGMREw
PenaAnzola,,@Missandei4_ @Nataluri @ccuervodiaz @CarlosFGalan @PGN_COL @CIDH Aplica a todos.
PedroQuintero09,"Medellin, Colombia","@chilavasq @AlucardKey @petrogustavo @CIDH Porque (1) puedo, es mi opinión, y (2) el tema no es claro y hay lugar a… https://t.co/E6Lnbh1UBp"
Andykarol6,,@camo22t @MafeCarrascal @jorgemontanac @QuinteroCalle @juanduquega @estebanrestre @diamaov @CIDH 🙄🙄🙄🤦‍♂️🤦‍♂️🤦‍♂️ Ya… https://t.co/ILKdinQCzt
alexandervas71,Emiratos árabes ,@petrogustavo @CIDH Que manera de hablar mierda....
Karen8304,,@petrogustavo @CIDH El cambio en primera💪
Natthhhhtttty,,@SantiagoVargasN @PGN_COL @QuinteroCalle @CorteIDH La sentencia de la CIDH no habla de suspensión sino de destituci… https://t.co/2nWp8qVcRG
NangelGuti,New York - Chicago - Bogotá,"Se quedo sin su vasallo o esbirro en Medellín haciendole campaña desde la alcaldía. 

Y por cierto, la CIDH no tien… https://t.co/GeGgLBAQL0"
louis30274036,,@Kharly2012 @ferpazp @J_Upegui @QuinteroCalle @CIDH Camarada yo si tengo padres q me enseñaron valores morales y ét… https://t.co/C1lIgQMsgd
EDUARDOCASMED,"Ibagué, Colombia","@petrogustavo @CIDH Retardo o estupidez? El golpe de estado es contra un mandatario! Aclaro, la “suspensión ,” mas… https://t.co/QGROr0MIUL"
gildardog,Colombia,"@piedadcordoba @CIDH @petrogustavo Definitivamente no les gusta la ley.

Táctica de estos degenerados para publicidad a petro!!"
Jhonmontoyota1,"Medellín, Colombia",@petrogustavo @CIDH Pero ustedes la apoyaron baboso. https://t.co/h4VvWc5rCz
sergio_pena_v,"Chile, Santiago","@cnashr @CIDH @ONU_derechos Y en que momento defiendes la dignidad de los pacientes y sus familias, a los cientos d… https://t.co/jkrB1UbGFp"
MReboola,,"@NTN24 Y que dice @StateDept @USAGov @POTUS , sobre la Libertad de Prensa, y el socavo de la,Democracia, cuando com… https://t.co/OcL1SXWUdb"
lois4510,Colombia,@petrogustavo @CIDH Pero entonces en qué quedamos Aureliano? Las desiciones judiciales se acatan o no? O solo depen… https://t.co/lg3IFFm1bl
widsaenz1,"Envigado, Colombia","@petrogustavo @CIDH Alguien que quiere estar por encima de la Ley, No puede ser presidente de Colombia. Nos llevará… https://t.co/x1DZoDIC1Z"
elbalupal,,"@ClaudiaLopez Claudia López y su ignorancia supina en temas jurídicos. Entiendo que la esposa es abogada, que le ex… https://t.co/DyOCj7CUU3"
Revolu_Ecuador,#AllYouNeedIsEcuador,"Estimados @CIDH @CorteIDH 
Lo que sucede en las cárceles del #Ecuador es una auténtica LIMPIA SOCIAL, a vista y pac… https://t.co/tDIn6jsDGA"
BasesFirmes,,"@petrogustavo @CIDH Cómo así 'Aureliano' 
Si no le gusta la Procuradora, entonces hágale el Reclamo a Benedetti 
Y… https://t.co/TvCeWnV24C"
Ricardoped1323,,@ELTIEMPO @PodcastELTIEMPO Decisión arbitraria e ilegal desconoce fallo CIDH solo demuestra la talla de un gobierno… https://t.co/zwTfEt3dc3
urina_ivan,baruta estado miranda,@petrogustavo @CIDH Y lo hará mientras responda a intereses del que está en el poder o la reforman o la acaban
danilorojasvale,,@tian_barrientos @petrogustavo @CIDH Petro presidente #petropresidente
meza_juanma,Madrid,"Bastante que ha intervenido en política el Presidente de la República, varios de sus ministros y el comandante del… https://t.co/pjqHMDbExW"
ALEJOGUEVARA01,SANTIAGO DE CALI,@Alberto_TorresM @camilosalinassi @petrogustavo @CIDH @IvanDuque @COMANDANTE_EJC Pero la lectura debe ser completa… https://t.co/idPjBPZg4w
Tweet_1A,Montañas de Colombia,Daniel Quintero está tranquilo porque tiene un gran defensor que es la CIDH. La uribista Margarita Cabello que mane… https://t.co/4yhuSRTR71
elteachersote,Colombia,@gelmang @petrogustavo @CIDH Pues eso sólo lo sabe usted... Pero de algo estoy seguro... Si ud es Uribista es alguien malo...
anicamachob,"Florencia, Colombia","@elmocosquilla38 @petrogustavo @CIDH No defiendo al gobierno, no me corresponde. Defiendo el orden, el respeto, la… https://t.co/QT0x1AHkRq"
hvilla12,,@piedadcordoba @CIDH @petrogustavo Vea pues!. Uds Parásitos que hacen lo que quieren y tergiversan lo que les contr… https://t.co/wWVmGdfOKi
hernatelo,"Medellín, Colombia",@alfonsoprada @petrogustavo @PGN_COL @CorteIDH Ahí si corren a buscar la @CIDH .. Pero cuando ustedes los terrorist… https://t.co/vAB70fFAzx
SantiagoVargasN,"Bogotá, D.C., Colombia","La CIDH no emite sentencias, señora. Y no sea tan hipócrita, por favor: https://t.co/V0DUl1mECK https://t.co/wQo3rQLZ0T"
diago_s,Colombia,"@petrogustavo @CIDH La clásica frases de estos izquierdistas """" facismo"""" nos sabe a........"
