user,location,text
PaterMionostro,A la derecha de la derecha,"@FernanMartinez Muy buen, #Quintero es un malandro peligroso!!"
PaterMionostro,A la derecha de la derecha,@deninsonmendoza @Telemedellin @carlossuarezr Ve Deninson y qué “poder” ha tenido Carlos Suárez? o sea que los 305.… https://t.co/OGSgBwPR4m
abogadoscomar,Argentina,#Asesoramiento #Chile - Barros &amp; Errázuriz Abogados asesoró a Fluxys S.A para adquirir el 80% de participación en G… https://t.co/WS05ZFLXDr
plebiscitoanual,,02/05/22 Continua descaradamente el crimen de lesa humanidad estatal flagrante de publico conocimiento de Codelco c… https://t.co/PHNfGdxYOi
Cp_Quintero,"Avenida Bulnes 120, Quintero","#Quintero despejado y bruma matinal, este lunes #2deMayo 
Puerto abierto, condición normal.
9.5º C y 1 nudo (1.98 k… https://t.co/YAYysOb72N"
CEValparaiso,"Viña del Mar, Valparaíso",5:17 Hora #Quintero PRECAUCIÓN a conductores que transitan por Ruta F30E altura cruce La Virgen en dirección a Vall… https://t.co/Dy8HFdaepL
MetArmada_Valp,"Carvallo 150, Playa Ancha",Temperaturas Máximas obtenidas durante esta tarde de #Domingo 01 de #Mayo en las estaciones meteorológicas del terr… https://t.co/gwlFH4eeNX
nenaiiker,Colombia,Pinturita en serio saluda a la gente? No ve que en Medellín lo odiamos 8 de cada 10 personas? No se cansa del recha… https://t.co/EVvhVNZS8G
RonW02942983,"Dallas, TX",Que mala suerte #Quintero siempre se encuentra con personas que lo abuchean 🤡. O se excusa diciendo que eran 10 pel… https://t.co/Xz5LEc3NP5
_Juan_Perez__,el piso que piso,"No sé si los aprendices de brujo de político tradicional Colombiano, como @QuinteroCalle, tienes cojones por expone… https://t.co/RZbmRh604r"
OjoDemocracia22,,"No mas de esta mierdaaaa!!!
#quintero y su compañera de cuarto a ratos, se van pa Pedregal!!!
#quinteroseva… https://t.co/Zpc08hF4oX"
OjoDemocracia22,,"#pinturita pinturita se va y encanao!!
#Quintero #quinteroseva #Medellin #MedellinEnElMapa https://t.co/eQPt5CAmSA https://t.co/wIYfZPxoNM"
Cp_Quintero,"Avenida Bulnes 120, Quintero","#Quintero parcial este domingo #1deMayo2022 
Puerto abierto, condición normal.
13.2º C y casi sin viento.

⚓… https://t.co/onyS3zwDn5"
aleparrilla85,,"4 segundos para resumir demasiados dimes y diretes.

@juanferquinte10 #Juanfer #Quintero #Panita #Nalgon #JfQ #carp… https://t.co/mLJ2hEff8R"
Chilquinta600,"Región de Valparaíso, Chile",#ChilquintaInforma: A las 15:00 horas fue normalizado el suministro eléctrico en la comuna de #Quintero. https://t.co/3Mj3yIUvXB
Chilquinta600,"Región de Valparaíso, Chile",#ChilquintaInforma: A las 14:54 horas fue restituido la totalidad de los suministros eléctricos de los hogares del… https://t.co/Tnxmmoq2q3
DPRValparaiso,Region de Valparaíso,"Desde las 10:00 horas del domingo 01 hasta las 10:59 horas del lunes 02 de mayo, de acuerdo al pronóstico de ventil… https://t.co/kESlIIDJGX"
mma_valparaiso,,"Pronóstico para el día de hoy domingo 01 de mayo , para las comunas de #ConCon #Quintero y #Puchuncaví… https://t.co/NiBjZwGitp"
cristobalreus,"Providencia, Chile","#Mayo, el #MesDelMar ⚓. Saludos a la tipulación de la LSG 1621 #Quintero @Cp_Quintero https://t.co/8UypdSLOQI"
