user,location,text
libresoy2002,"Atlanta, GA","@DChiney_ @KevinC8711 @QuinteroCalle Será mentira?pero las tuyas no dan para reconocer, eso ya es algo que tu pensa… https://t.co/Kxan4i3YB3"
Amaury27317258,,"@Rodrigo_Lara_ @RECABEZAS Ahora con más razón saldré a defender mi voto en la urna.
#ElCambioEnPrimera
#PetroPresidenteEnPrimeraVuelta"
almornar,,El cambio en primera ...#ElCambioEnPrimera
juanoch46723492,"Tampa, FL",#ElCambioEnPrimera y es el terror más grande que tienen porque #SiCambiaAntioquiaCambiaColombia https://t.co/7V8zPvVngr
Tomas_Med_,,"@QuinteroCalle Como hermanos por un país nuevo, con el pacto de la transparencia. #ElCambioEnPrimera ."
aureliobabiloni,Bogotà.Colombia,"Con #ElCambioEnPrimera
A las puertas de #CasaDeNariño"
Santiago_SernaG,"Medellín, Colombia","¿Para qué acaban de llegar 500 efectivos del ESMAD al aeropuerto JMC? ¿Golpe de estado en Medellín?

Duélale lo que… https://t.co/SZWuu4I60n"
Lfcorrea6,,#ElCambioEnPrimera y salgan a votar temprano https://t.co/4Ne4uthKCI
dafemoro79,"Bogotá, D.C., Colombia",Hoy más que nunca #ElCambioEnPrimera #ElCambioEnPrimera #ElCambioEnPrimera #ElCambioEnPrimera #ElCambioEnPrimera… https://t.co/yhUeo1F8Fo
Jhontejada13,,Pa cuándo la sanción a @IvanDuque Y al general ajua!! Por parte de la @PGN_COL ? O es que por participar en polític… https://t.co/ABr6WWXVdY
Sintracarcol,Colombia,"Es que son una banda ‼️
#Colombia requiere un cambio.
#PetroPresidenteEnPrimera 
#ElCambioEnPrimera https://t.co/IVIhs1svP9"
juliancdiazf,,@churijo @petrogustavo Aunque se que una serie de tiempo debe tener los mismos actores para saber su tendencia. Cit… https://t.co/Ma1IOlOAOi
Pepeelindignad1,,"El Uribismo se está hundiendo solo.
La @PGN_COL da un impulso a #PetroPresidenteEnPrimera al mostrar las artimañas… https://t.co/XO1XCuhOk2"
julianlibre,Medellín - Colombia,"@AlvaroUribeVel Uribe, te has dado un tiro en el pie destituyendo al alcalde más votado en la historia de Medellín.… https://t.co/FbkR6E9TG5"
Pericodel_,,"@QuinteroCalle Como hermanos por nuestro futuro, con el pacto de la transparencia. #ElCambioEnPrimera ."
carlosfguarin,Colombia,@GustavoBolivar ¿Quién me sigue? #ElCambioEnPrimera https://t.co/RLvB3sWxCg
cayemo,Bucaramanga - Colombia,#ElCambioEnPrimera gracias a Margarita Cabello https://t.co/CbpvLJIVrY
puerta_al,medellin,No lo han retirado del cargo? Unos si y otros no😡 #ElCambioEnPrimera https://t.co/faAr1Bhu6X
Prada355,,La suspensión de Quintero demuestra que el uribismo es la fuerza en reversa más grande que no deja avanzar a Colombia #ElCambioEnPrimera
MariaCaAgui,,"@QuinteroCalle Vamos por un renacer, con el pacto de la transparencia. #ElCambioEnPrimera ."
El_Disidente_,,Son tan UriBestias que van a producir #ElCambioEnPrimera—
Leomoracon,,"@JANDR3S__ @Blancoynegro79 @PGN_COL esto que es?...Como fue que Ud dijo Sra Cabello?, No se equivoquen....Rasero ra… https://t.co/K41MsBTm2v"
ricubides,Bogota,Con cariño para el que da las órdenes desde la comodidad de las tierras que despojo a la nación #ElCambioEnPrimera https://t.co/mRCnlVZcbo
doncami8,San Jose de Costa Rica.,El cambio es en Primera #ElCambioEnPrimera https://t.co/hY5pg6gUIS
Estrella_M11,,"@QuinteroCalle Como familia por el cambio, con Petro. #ElCambioEnPrimera ."
CeroDos__,Facatativá,"#ElCambioEnPrimera cómo debe ser, con @petrogustavo y @FranciaMarquezM

💪🏻🇨🇴💪🏻🇨🇴💪🏻🇨🇴"
Maximo_NoriegaR,,"Gracias Procuradora por los favores recibidos...
#elcambioesenprimera 
#ElCambioEnPrimera"
carlosfguarin,Colombia,@ZurdosDeCorazon @AnaErazoR @petrogustavo ¿Quién me sigue? #ElCambioEnPrimera https://t.co/RLvB3sWxCg
ManosLimpiasCo,#CongresoCorrupto,"Por el contrario le sirvió de mucho. 

La persecución contra @QuinteroCalle le mete un millón de votos a… https://t.co/bs7E2PKBHR"
Alejan_Sal,,"@QuinteroCalle Como familia por el cambio, con Petro y Francia. #ElCambioEnPrimera ."
chechonal,"Itagui, Colombia","Mantengamos la tendencia, vamos a seguirnos los unos con los otros, somos la masa popular que llevará a Gustavo Pet… https://t.co/D0CZWjLUcj"
GinoTorriano,,#ElCambioEnPrimera.Universidad Nacional de Medellin esta mañana. Colombia no soporta mas este legado de narcogobier… https://t.co/fU03vVe59T
aureliobabiloni,Bogotà.Colombia,"@diamaov A las puertas de #CasaDeNariño
Asegurando en
#ElCambioEnPrimera"
Sintracarcol,Colombia,"#ElCambioEnPrimera con #PetroPresidente, una nueva política que permita tener garantías al movimiento sindical en… https://t.co/yEl6qUkcby"
edgartapiasd,,"#ElCambioEnPrimera .
O salimos masivamente el 29 de mayo, o de nuevo nos vuelven a robar la ilusión de #VivirSabroso https://t.co/5Gh7mTWBNn"
JaimePo_,,"@QuinteroCalle De la mano por Colombia, con Petro y Francia. #ElCambioEnPrimera ."
sebasmon21,"Medellín, Antioquia, Colombia",El alcalde de ibagué por decir me identidico lo suspenden y los progres callan pero @quinterocalle dice… https://t.co/DVjTLs7kSr
Ferna_61,,"@QuinteroCalle Con esperanza por Colombia, con el pacto de la esperanza. #ElCambioEnPrimera ."
DidierCano13,,"@darcyquinnr @QuinteroCalle @IvanDuque Entonces, ¿por qué lo suspendieron, si ese personaje ya es invisible, tiene… https://t.co/HV6NH9FxAv"
fundamaca,,#ElCambioEnPrimera #DanielSeQueda #DanielQuintero Encuesta presidencial. #PetroPresidente #PetroPresidenteEnPrimera  https://t.co/xJEyh13ubB
jairoulloacade,"Bogotá, D.C., Colombia","Ya pronto llega el #CambioEnPrimera 
Llórela, llórela, procuradora Margarita Cabello   #ElCambioEnPrimera… https://t.co/yIE9CdZRgi"
DrRaulRios,Bogotá - Colombia,"Imaginen al @ingrodolfohdez uniéndose a Petro y sumando un lindo 52% antes del 29 de Mayo, ahí si #ElCambioEnPrimera https://t.co/POmsXUNu5a"
_HernandezKO,,"@CaracolRadio @sergiobarbosach Unas bellezas... Menos mal ""no quieren nada regalado"". ¡Asquerosos parásitos corrupt… https://t.co/U7HqcRdCbc"
Vania5235,,"@IvanCepedaCast @AlvaroUribeVel miserable criminal.

#PetroPresidente 
#FranciaMarquezVicepresidenta… https://t.co/zkPxnixYD8"
MarloncBuelvas,"Barranquilla, Colombia",@vanedelatorre Eso es un atropello a la democracia. Un video donde muestra que un vehículo arranca en primera no de… https://t.co/8UpcadVFZQ
Angelica_mo1,,"@QuinteroCalle Unidos a sacar adelante la educación, con el pacto de la esperanza. #ElCambioEnPrimera ."
carlosfguarin,Colombia,@vanedelatorre ¿Quién me sigue? #ElCambioEnPrimera https://t.co/RLvB3sWxCg
CarlitoselHuer1,,"@QuinteroCalle De la mano por nuestro futuro, con Petro. #ElCambioEnPrimera ."
rochitba,Colombia,@lcvelez @lafm #LaEncuestaDice que petrosky presidente en primera #ElCambioEnPrimera
MarinaP743,,"@QuinteroCalle Con amor por un renacer, con Petro. #ElCambioEnPrimera ."
eddcruzo,Rumanía,"@Zuletalleras El desespero del uribismo les hace cada día hacer que salgamos verracos a votar, #ElCambioEnPrimera"
dafemoro79,"Bogotá, D.C., Colombia",Tomenlo. #ElCambioEnPrimera https://t.co/gNvJq3kFa2
Tomas__Tomate,,"@QuinteroCalle Con amor por un país para todos, con Petro y Francia. #ElCambioEnPrimera ."
edgartapiasd,,"Y por eso el pueblo saldrá a la urnas con rabia, en busca de  #ElCambioEnPrimera https://t.co/EIEdzCnvee"
AlbertoAm_2,,"@QuinteroCalle Como familia a sacar adelante al país, con Petro. #ElCambioEnPrimera ."
fundamaca,,#ElCambioEnPrimera #elcambioesenprimera #DanielQuintero #DanielSeQueda Es ilegal la decisión de la Procuradora Gene… https://t.co/c51oS6j3gR
andresponce_m,Colombia ,@MirandaBogota Lo único que consuela de todo esto es que pronto se les acaba la mermelada. #PetroPresidente #ElCambioEnPrimera
AnaMari_Re,,"@QuinteroCalle Con esperanza por nuestro futuro, con el Pacto Histórico. #ElCambioEnPrimera ."
TatanMejia25,"Valparaíso, Chile","El ""no se equivoquen conmigo"" es el nuevo ""usted no sabe quin soy yo"". 
#ElCambioEnPrimera
#NoseEquivoquenConmigo… https://t.co/fXi9m8rEGG"
CorpasPena,,"@CesarGranadoa @NoticiasCaracol Vote por Petro
Petro Presidente
#ElCambioEnPrimera"
UrizaRafael,Engativa ,"Miraremos después cómo arrancar el carro de forma diferente,pero por ahora
#ElCambioEnPrimera"
Gabriel15807989,,"@QuinteroCalle Vamos por un país nuevo, con la nueva generación. #ElCambioEnPrimera ."
Nygma7677,"Medellín, Colombia","Sobre la violación a los derechos políticos de Quintero.
#ElCambioEnPrimera https://t.co/224m1n4Rwl"
ElnoUribe,Colombia,"@QuinteroCalle Alcalde, veamoslo por el lado amable, ese era el empujón final que necesitaba @petrogustavo para log… https://t.co/vBY0gNT5Tv"
dafemoro79,"Bogotá, D.C., Colombia",ESTAN CAGADOS......y con el agua bien lejos....#ElCambioEnPrimera https://t.co/E9TMIyyAYh
vvescobar_,México,@MAndreaNieto Sí lo es cuando sólo es aplicado a cierto sector político. O todos en la cama o todos en el suelo. #ElCambioEnPrimera
MagdaPuert2,,"@QuinteroCalle Con amor a sacar adelante la educación, con el pacto de la esperanza. #ElCambioEnPrimera ."
RadioTuis,Colombia,La alcaldia de Barranquilla en cabeza de @jaimepumarejo cuota política del clan CHAR haciendo participación activa… https://t.co/ldvbjLZDKb
freislander,,#YoSoyQuintero porque a demostrado ser un progresista sin miedo de enfrentar las ratas paramiltares que se habían t… https://t.co/qpyrcVYlav
ELJORGENAVARRO,"Bucaramanga, Colombia",Esto si es participar en Política @PGN_COL procuradora de Bolsillo #ElCambioEnPrimera @QuinteroCalle… https://t.co/ewq1rXTmV1
CarolinaRuizT,,Ahora que soy jurado de votación (otra vez) me parece más importante que nunca que este man gane en primera vuelta.… https://t.co/uVHukFTOe9
MikyRodriguezO1,,Momento exacto cuando la @PGN_COL Cabello entra y sanciona a Quintero Calle cuando este pretendía participar en pol… https://t.co/a0n3G6EHQI
yedier25,Bogota,"A ésta hora hay reunión entre el “expropiador"" y los que serían “expropiados"". Esa patraña sólo fueron inventada po… https://t.co/ChcprvwYMx"
NarizRodolfo,,"@QuinteroCalle Como hermanos por un país nuevo, con la nueva generación. #ElCambioEnPrimera ."
juan_PMonroy11,,@QuinteroCalle #ElCambioEnPrimera para vivir sabroso
DIMITRIMAR24,,"Sin triunfalismo #ProgresistaSigueProgresista, abstencionistas e indecisos la certeza consistirá en votar masivamen… https://t.co/QUL2GOUlWd"
Pepeelindignad1,,"""El primer requisito de la política es la honradez intelectual; si no existe la honradez intelectual todo lo demás… https://t.co/oCCrlPOCt2"
MilenaOque_,,"@QuinteroCalle Juntos por el cambio, con la nueva generación. #ElCambioEnPrimera ."
Maxroba,,"La nevera de muchos colombianos por estos días, y eso que corriamos el riesgo de volvernos como Venezuela... Mucho… https://t.co/OMDk0OmXSR"
El_Disidente_,,"Si una junta militar ordenara prohibir el número 8, jamás podría eliminar la estructura mental de ese número. Lo mi… https://t.co/kb2XWWuUAd"
TorresLache,,"A la Sra. Cabello @PGN_COL  solo le falto salir con la franela y gorra de @FicoGutierrez 

#QueSancionenA 
#ElCambioEnPrimera"
EDWINVRG,Colombia,"#ProcuradoraDeBolsillo Cual democracia defiende? 
#ElCambioEnPrimera #elcambioesenprimera"
sloc1803,,Comparto mi reflexión a 18 días de dar el paso histórico para empezar a construir un mejor país para todos… https://t.co/RvvJIduEXZ
azul_papagayo,,"@QuinteroCalle Todos por la paz, con el pacto de la esperanza. #ElCambioEnPrimera ."
Vania5235,,"@AlvaroUribeVel Usted es un criminal que ya le hizo suficiente daño al país.
¡Deje que el ejercito confiese!… https://t.co/XsKuVvdXGH"
WhistongC,CALI - COLOMBIA,En las mismas #ElCambioEnPrimera por cosas como esas contra @QuinteroCalle es que debemos quemar al Uribismo en las… https://t.co/FHWSuO1bPF
johngiron1,,"@QuinteroCalle Usted tenga la tutela lista hermano y apenas salga ese adefesio de la procu, la presenta y cualquier… https://t.co/a4Nz88oa14"
yeisonmejia_,Colombia,Momento exacto donde se dió la orden de la suspensión. #ElCambioEnPrimera https://t.co/DUZ8Ekk7oe
ValenGi34902626,"La Ceja, Colombia","@AlvaroUribeVel Querido ex presidente, la jugada de anoche no fue maestra, parece más de una amateur.  Lograron que… https://t.co/dkmugmxTQ4"
Realjulio3,,@lcvelez Que me dicen estos números? Que se viene  #ElCambioEnPrimera  petro presidente!!!
Fernand2_02,,"@QuinteroCalle Vamos por la transformación, con Petro y Francia. #ElCambioEnPrimera ."
CesarMe21066568,"Apartadó, Colombia",El cambio en primera #ElCambioEnPrimera https://t.co/jYsdJf5DRi
StoneHearthCol,Colombia,"@sonataopso Vea llave, seré el primero en oponerme a eso, yo no soy un borrego, y estoy seguro que hablo por muchos… https://t.co/JIPmXHGZ7P"
MariaEmmaJaram,,"@QuinteroCalle Abrazados a sacar adelante la educación, con la nueva generación. #ElCambioEnPrimera ."
Chimbila111,,"@darcyquinnr Y la encuesta dice que gana sobrado en la 2a
Sus estudios, con tesis jenniferiada, no le da para leer… https://t.co/uI5LEwkmJe"
JorgeVaO_,,"@QuinteroCalle Unidos por un renacer, con Petro. #ElCambioEnPrimera ."
jandrade8,Aquí y allá...,@MLLACOUTURE Por eso y más #ElCambioEnPrimera
JuanBen71961819,,"Daniel Quintero: #ElCambioEnPrimera 
Procuradora: Quieto en primera.
Están asustados 🇨🇴🇨🇴💪💪… https://t.co/tZKUgPgco8"
DurangoBrian,Rusia,"#YoSoyQuintero 
20 tweets más.
Sígueme y te sigo querido compatriota progresista! 
#ElCambioEnPrimera #PetroPresidenteEnPrimera"
carlopez5819,,"El tal Pacto Histórico está muy seguro de que #ElCambioEnPrimera va a ganar. Viendo a sus integrantes,  el delito e… https://t.co/ELy9bnKMt3"
sdemocrata7,,@juanitacatano @javjimcali No los afecta porque uds mismos ponen el otro. Ratas inmundas vamos a tumbar esa decisió… https://t.co/WHg7q84bVp
estebancg1306,"Medellín, Colombia",#ElCambioEnPrimera porque ahora es el turno de dejar un mejor futuro sin miedo a los de siempre …
CamilaPu23,,"@QuinteroCalle Juntos por la transformación, con el pacto de la esperanza. #ElCambioEnPrimera ."
Conyboncas2020,"Bogotá, D.C., Colombia",#YoSoyQuintero gracias a Usted el #ElCambioEnPrimera
jandrade8,Aquí y allá...,@MLLACOUTURE #ElCambioEnPrimera Vamos con toda. Petro presidente!
GarciaJjaviergt,bogota,"Fue que le salió también qué definitivamente #ElCambioEnPrimera
https://t.co/wgcNzU5ort"
vcafarzuza1,,"#ElCambioEnPrimera hasta la procuradora charista* lo sabe,  por eso suspendió a @QuinteroCalle 
#ColombiaDecide 
#ColombiaVota2022"
CamiloPintor3,,"@QuinteroCalle Juntos a sacar adelante al país, con el Pacto Histórico. #ElCambioEnPrimera ."
JoseIQM,,"Me tocó ser jurado de votación, creo que Dios quiere qué observe en primera fila como se da #ElCambioEnPrimera"
AsiOmass,El Universo 🌌 ,@fdbedout Esa es la coherencia uribista de la que  Colombia está cansada. Ya es hora que el pais deje de padecer ta… https://t.co/ECOc1ujdTa
koskita,¡En La Patria Grande!,"@Holger24286869 #QuinteroSeQueda #DanielSeQueda
¡Apoyo total al Alcalde de Medellín  Daniel Quintero!
#ElCambioEnPrimera"
PedroPu66044770,,"Mataron en Colombia, a un Fiscal paraguayo antimafia, normal, éste país, muy lindo por cierto, lo gobiernan, hace 2… https://t.co/usQtDaE8dP"
Sofia80365702,"Bogotá, D.C., Colombia","#ElCambioEnPrimera, vamos todos por ese cambio, vamos a derrotar a la actual dictaduraque gobierna a nuestro hermos… https://t.co/qnNvNm201D"
COSTEOSOY1,,@papoaminCD Jajaja aplausos?? Nos vemos el 29.. #ElCambioEnPrimera
Lis_BastidasR,"Cali, Colombia","No sé, pero siento que quiero mucho al alcalde de Medellín @QuinteroCalle 🥰😍
#ElCambioEnPrimera"
IAMELKINPUERTO,COLOMBIA,@fdbedout Entidades al servicio de La Corrupción. #ElCambioEnPrimera
MaryoHernande11,,"@QuinteroCalle Todos por un país nuevo, con el Pacto Histórico. #ElCambioEnPrimera ."
ZurdosDeCorazon,,"Atención: llegan declaraciones desde Medellín sobre la desmedida de la Procuraduría. 

#ElCambioEnPrimera y ese car… https://t.co/dsKbHnoOaH"
CalleRaulito,,"@QuinteroCalle Como familia a generar empleo digno, con Francia Márquez. #ElCambioEnPrimera ."
sebasdeleong,Bogotá D.C.,"Mi mayor miedo es que @petrogustavo no gane las presidenciales. Porque si no gana, estoy seguro que se viene otra v… https://t.co/UqwnLvefgB"
momaherrera23,,"Pues si lo suspendieron por que dijo que el cambio es en primera, sin nombrar a @petrogustavo, es por que es verdad… https://t.co/QcNUafZ0tu"
Carita_Bonit,,"@QuinteroCalle Con esperanza a generar empleo digno, con Petro y Francia. #ElCambioEnPrimera ."
oscarlo44,,"Si, pero lo que no calcularon es que favorecieron a Petro. Ahora sí #ElCambioEnPrimera 
#MiVotoEsSecretosky https://t.co/1lAoLRJAKt"
barbas_alberto,,"@QuinteroCalle Todos por un país nuevo, con el pacto de la transparencia. #ElCambioEnPrimera ."
Aidarragaf,,"Algun@s ya dicen que luego de @petrogustavo, el próximo presidente es @QuinteroCalle. Yo prefiero ver pronto a… https://t.co/S3M2PgV6HE"
KatheGaravitoC,"Bogotá, D.C., Colombia","Quizás nadie se los dijo, pero se veían bien ridículos haciendo el reto de #ElCambioEnPrimera de nada."
COSTEOSOY1,,@MariaFdaCabal Jajaja señora con esa decisión hacen que la fuerza de Petro crezca.. ilusa ya Colombia despertó #ElCambioEnPrimera
c14r43ch3,Wakanda,@olafojr Que llegué ya el 29 de mayo. #ElCambioEnPrimera  #QuinteroSeQueda
wilromerol,"Medellín, Colombia",No para de crecer!!! #PetroPresidenteEnPrimera #ElCambioEnPrimera https://t.co/urq3YyQ42g https://t.co/n3n2S73N8c
oroamonroy,,"@fdbedout ""Intervención en política a la inversa""...Ud lo ha dicho! #ElCambioEnPrimera"
ManuelS4lcedo,,"@QuinteroCalle Vamos por la transformación, con el Pacto Histórico. #ElCambioEnPrimera ."
NoMasUribeNO,Colombia,@AUGUSTOOCAMPO @petrogustavo El presente de Colombia es igual a Venezuela: Gobierno (uribista) viola de frente la c… https://t.co/vd3pJx5OE2
D_iegoDiaz,"Guadalajara de Buga, Colombia",Por qué seremos tan hijueputas de brutos y escogemos apesta gente? Estoy seguro que todas las personas inteligentes… https://t.co/afewX2sNDM
CarmenF104,,"@QuinteroCalle Como uno solo por la transformación, con el pacto de la esperanza. #ElCambioEnPrimera ."
Jorcampor,,"@AnaSofiaBell @sergio_fajardo @FicoGutierrez Basado en tu análisis. Voto en blanco + Petro = #ElCambioEnPrimera.

Vamos con todo !!!"
SamuelSimonZap,,"@QuinteroCalle Unidos por la transformación, con el pacto de la esperanza. #ElCambioEnPrimera ."
laancianastra,Colombia,"No tengo hijos, pero quiero un mejor país para mis gatos. #ElCambioEnPrimera"
julian_alarcon_,"Bogotá, D.C., Colombia",No puedo hacer videito de #ElCambioEnPrimera porque el mío es automático 😜
Natalia_arroya,,"@QuinteroCalle Con esperanza por un país para todos, con el pacto de la transparencia. #ElCambioEnPrimera ."
DAVLEO777,"Bogotá, D.C., Colombia","@LauraMMoficial El problema no es ese, el problema es q hay un sesgo en el cual es evidente a quien se le debe apli… https://t.co/USONTDaI6Q"
PedroPu66044770,,"Colombia, país hermoso, gobernado por mafiosos y donde manda un asesino!!!
#ElCambioEnPrimera"
TiempoDeOpinion,el mundo,@PGN_COL la ley para unos.... #ElCambioEnPrimera https://t.co/vGloVLUCOQ
JuanEst_R,,"@QuinteroCalle Como hermanos a sacar adelante la educación, con Petro. #ElCambioEnPrimera ."
ParaKingsito,,"Jugadota de @QuinteroCalle !! 

Te amamos y estamos contigo. 

#ElCambioEnPrimera"
BrayanAgudelo17,,@FicoGutierrez #FicoPropone lo mismo que @IvanDuque no fue capaz de cumplir. #FicoSeQuema #ElCambioEnPrimera
Jhondeja,,Siiiiiii. Yo le apuesto al cambio en primera...#ElCambioEnPrimera
Alberto02599456,,@GustavoBolivar Yo Apoyo a Daniel Quintero!!! #ElCambioEnPrimera cambioenprimera https://t.co/eRfQPx4S4t
MonyArango,,"@QuinteroCalle De la mano a sacar adelante al país, con la nueva generación. #ElCambioEnPrimera ."
1977Mamerto,,"#ElCambioEnPrimera @QuinteroCalle estamos con usted.
#PetroPresidenteEnPrimeraVuelta"
Mauricio_1908,,Por qué ya somos como Venezuela 😡#ElCambioEnPrimera
Jlmedina168,,#ElCambioEnPrimera. Tal cual!! https://t.co/xRV1RlFA4I
MEGADARCK2,,Notan como se retractan suavemente 🤣🤣🤣 la cagaron por la primicia #ElCambioEnPrimera #GolpeDeEstadoEnMedellín… https://t.co/leWDiSwok0
pelado_montoya,,"@QuinteroCalle Como hermanos por el cambio, con el pacto de la esperanza. #ElCambioEnPrimera ."
WilsonA25901603,,"@fdbedout Pero en 1ra Vuelta por #PetroPresidente2022🇨🇴

#ElCambioEnPrimera"
wilyfranco,Colombia   Bogota,"Solo pasa en Colombia 🇨🇴 suspenden un alcalde por arrancar vehículo 🚗 en primera,contigo @QuinteroCalle… https://t.co/mxk5ACM8PU"
MargaraPelaez,,"@QuinteroCalle Como uno solo por Colombia, con Petro. #ElCambioEnPrimera ."
jalcor1,"Medellín, Colombia",#ElCambioEnPrimera ahora o nunca!
Oficialnathan28,Colombia,Ya podemo decir que colombia está en una narcodictadura igual a la de Venezuela o todavía nos falta algo más #ElCambioEnPrimera
frannito1,Colombia,"#YoSoyQuintero
Con esa absurda decisión contra @QuinteroCalle la procuradora traída de los cabellos, lo acaba de ha… https://t.co/r2OWuNnkNg"
Holger24286869,polombia,"Invitamos a todos los ciudadanos acompañar a Daniel Quintero y así defender la democracia hoy 11 de mayo, a las 5 p… https://t.co/ZxGKcjWhfO"
andresecepeda,🔥🌎🔥,"Cada vez más cerca a la génesis de la violencia
Ahora entendemos por qué tanto dolor....
La gente busca arrancar el… https://t.co/lnIhW676fD"
Liliana_F_l,,"@QuinteroCalle De la mano por un renacer, con la nueva generación. #ElCambioEnPrimera ."
CoachMandela,,"A la procuradora Cabello no le tembló en pulgar para suspender a @QuinteroCalle 

#ElCambioEnPrimera 
#elcambioesenprimera"
dafemoro79,"Bogotá, D.C., Colombia","Una ex ministra del actual Gobierno, corrupta hasta los tuetanos, amiga incondicional de los Char, le ha dado un po… https://t.co/GZBuA2Omia"
Joocaicedo1,,"Que ratas 🐀🐀🐀🐀 Esto solo es posible en Colombia.
Está zarta de bandidos es que hay que sacar del poder.… https://t.co/9norfvEUCE"
CaamaoAndres1,"Cesar, Colombia","Por la vida y dignidad de un pueblo
#elcambioesenprimera  #ElCambioEnPrimera https://t.co/GJnQz20wG4"
graciajaime,,Eso es lo que los tienen asustados. #ElCambioEnPrimera https://t.co/siieoeEgqs
sanin_patricia,,"@QuinteroCalle Como familia por el cambio, con el Pacto Histórico. #ElCambioEnPrimera ."
LUFECARO2004,"Medellín, Colombia","El 29 de Mayo es el día del restablecimiento institucional y constitucional de la Colombia Progresista
Las ciudadan… https://t.co/mpyGIoT6V0"
JNeiraN,Barranquilla,"#ElCambioEnPrimera La Pelusa Margarita Cabello, -violando la ley colombiana y la Convención Americana de Derechos H… https://t.co/I7HGpREmYo"
Nygma7677,"Medellín, Colombia",@QuinteroCalle @jnelsondiaza De eso no hay duda alcalde. Estamos frente a un grave caso de violación a la democraci… https://t.co/ovCvfTigul
FhuertaG,,"No más manoseo, no más burla a la ley, no más saqueo al pueblo, no más sesgo a la hora de aplicar las normas, no má… https://t.co/ifap5RreA7"
parceromono,"Bogotá, DC, Colombia","El uribismo camina sobre arenas movedizas, entre mas patalea mas  se hunde...
#ElPeorGobiernoDeLaHistoria 
#ElCambioEnPrimera"
Gustavopetro123,"Medellín, Colombia",Oiga en la empresa donde laboro están repartiendo bolsas tipo para ir de mercado con la publicidad de Federico  #ElCambioEnPrimera
Erikatown,"Salzburgo, Austria",¿Y si también suspenden a @IvanDuque por su actividad en la campaña de @FicoGutierrez ? ¡Eso sería lo más justo no!… https://t.co/BKx0qAE7a9
TribunoCol,Colombia potencia de la vida. ,"Eso sera lo que le falta a usted.
Que le metan el cambio.
#ElCambioEnPrimera https://t.co/jYMPvAzwZ9"
echeverri58,"Medellín, Colombia","DOCUMENTAL: LA POLITICA DEL AMOR  
Sobre la vida de Gustavo Petro. #ElCambioEnPrimera 
https://t.co/48ViFwzlFs"
juancexplora,"Montería, Colombia",Pobres paisas  ahora si se jodieron jajaja  #ElCambioEnPrimera https://t.co/pfQoguKe5Z
ClariGarc,"Bogota, Colombia",Ahí tienen señoras y señores #ElCambioEnPrimera ... ✊🏽❤🇨🇴 https://t.co/XQ6IIJa0Ue
majoarjonam,Colombia,Te amo Bogotá #ElCambioEnPrimera #elcambioesenprimera https://t.co/pnLXc3CRUf
El_Javi_U,Polombia,"Se pegaron de un video para sacar el alcalde de Medellín, qué harán para joder a @petrogustavo cuando gane en prime… https://t.co/x51m8IfST4"
adanlinton,San andres isla ,"Les invito a ver el documental #politicaDelvida, que cuenta la sobre la vida de nuestro presidente @petrogustavo, y… https://t.co/Gg7EmD3bmx"
JNeiraN,Barranquilla,"#ElCambioEnPrimera La Pelusa Margarita Cabello, -violando la ley colombiana y la Convención Americana de Derechos H… https://t.co/9NdZGa1uPL"
Nygma7677,"Medellín, Colombia",Margarita Cabello está participando en política al suspender a opositores y callar con los de su línea política. ¿Q… https://t.co/1cbiZDDE1y
rey6859,,@AUGUSTOOCAMPO @QuinteroCalle @AUGUSTOOCAMPO excelente dr. Mi admiración siempre hacia ud. Bendiciones. #ElCambioEnPrimera
JulioAntioquia,"Barbosa, Colombia","TODO MI APOYO ALCALDE #DanielQuinteroCalle.
ESTE 29 DE MAYO #ElCambioEnPrimera
#GustavoPetroPresidente… https://t.co/J9ksGH1cr6"
napadeca,,"Bitácora del día:
1. #ElCambioEnPrimera 
2. Fajardo sigue quemado.
3. Quintero presidente 2026

Seguiremos atentos"
A_P_2204,Australia,@nenitavelez @JaimitoAlvarado Basura hablar de sus épocas cuando el futuro es nuestro y el de nuestros hijos. #ElCambioEnPrimera
EvelinFontalvo6,,"Esto es supremamente DESCABELLADO 
#ElCambioEnPrimera https://t.co/Vcb3L2yzxM"
JessesElCamino3,,Jesús nos dijo que afrontariamos aflicciones (Juan16:33)  El fue y es nuestro mejor ejemplo de perseverancia y luch… https://t.co/mWiGE7s21E
abgbernall,Bogotá,"La volvió a hacer la @PGN_COL, primero en Bogotá, ahora en Medellín, aún así hablan descaradamente de defender la d… https://t.co/3cSlAnSCSO"
TribunoCol,Colombia potencia de la vida. ,"La procuradora no es juez.
#ElCambioEnPrimera https://t.co/fna0woJ7ll"
constainabadia,,@ktikariza Ojalá @QuinteroCalle diga en las proximas horas que #ElCambioEnPrimera  es el slogan   de su campaña presidencial 2026-2030
Lullyp,Medellín,Razones para #ElCambioEnPrimera https://t.co/gA5Ofos17L
constainabadia,,@MONYRODRIGUEZOF Ojalá @QuinteroCalle diga en las proximas horas que #ElCambioEnPrimera  es el slogan   de su campaña presidencial 2026-2030
ManuelmeMedina,"Bogotá, D.C., Colombia","@gusgomez1701 @6AMCaracol #ElCambioEnPrimera 
@PizarroMariaJo @petrogustavo @ingrodolfohdez @AlexLopezMaya… https://t.co/bml6V4qu2K"
